TopicID,TopicName,Word,Probability
54,pedro_pedro sánc_espagne,espagne,0.02153521440408927
54,pedro_pedro sánc_espagne,carles puigdemont,0.021487631311952977
54,pedro_pedro sánc_espagne,espagnol,0.020917861479931393
54,pedro_pedro sánc_espagne,gouvernement,0.01984753090192408
54,pedro_pedro sánc_espagne,amnistie,0.01825070035741913
54,pedro_pedro sánc_espagne,président,0.015700887726652468
54,pedro_pedro sánc_espagne,indépendantistes,0.015619091263761382
54,pedro_pedro sánc_espagne,sanchez,0.01535979862153201
55,cactus_cactus tou_vivacité t,cactus,0.08306365913143332
55,cactus_cactus tou_vivacité t,cactus tous,0.03476506330532622
55,cactus_cactus tou_vivacité t,vivacité télé,0.03476506330532622
55,cactus_cactus tou_vivacité t,suivez cactus,0.03476506330532622
55,cactus_cactus tou_vivacité t,humour suivez,0.03476506330532622
55,cactus_cactus tou_vivacité t,vendredi radio,0.03476506330532622
55,cactus_cactus tou_vivacité t,télé replay,0.03476506330532622
55,cactus_cactus tou_vivacité t,matins 8h,0.03476506330532622
55,cactus_cactus tou_vivacité t,moments humour,0.03468444201202276
55,cactus_cactus tou_vivacité t,8h lundi,0.03380859195001957
56,boum_chanteuse_katy,boum,0.037121059060595006
56,boum_chanteuse_katy,chanteuse,0.018607679866350042
56,boum_chanteuse_katy,katy,0.017146010647925303
56,boum_chanteuse_katy,perry,0.016314443745845102
56,boum_chanteuse_katy,katy perry,0.01591450120119547
56,boum_chanteuse_katy,madonna,0.014491660009033529
56,boum_chanteuse_katy,kesha,0.014152974480908524
56,boum_chanteuse_katy,ariana,0.012350270064608877
56,boum_chanteuse_katy,star,0.012177533100681459
56,boum_chanteuse_katy,ariana grande,0.010342340860009566
57,pfas_eau_chièvres,pfas,0.06943060896604565
57,pfas_eau_chièvres,eau,0.034286903036369665
57,pfas_eau_chièvres,chièvres,0.02919791807460871
57,pfas_eau_chièvres,résultats,0.02551575774721268
57,pfas_eau_chièvres,pollution,0.017693710094536286
57,pfas_eau_chièvres,santé,0.01728950011980831
57,pfas_eau_chièvres,environnement,0.015068032293739415
57,pfas_eau_chièvres,scientifique,0.01457461247584533
57,pfas_eau_chièvres,polluants,0.012970941817086355
57,pfas_eau_chièvres,analyses,0.01254188768900289
58,swift_taylor swi_taylor,swift,0.07242430883866546
58,swift_taylor swi_taylor,taylor swift,0.0708622390533684
58,swift_taylor swi_taylor,taylor,0.07012656142283376
58,swift_taylor swi_taylor,album,0.020576279513026933
58,swift_taylor swi_taylor,chanteuse,0.0190454481490785
58,swift_taylor swi_taylor,gaga,0.01485516402107533
58,swift_taylor swi_taylor,lady gaga,0.01349334242590316
58,swift_taylor swi_taylor,albums,0.011638963296411576
58,swift_taylor swi_taylor,lady,0.011585806717678887
58,swift_taylor swi_taylor,swifties,0.011367905808355712
59,goffin_david goff_tableau fi,goffin,0.10328339372020807
59,goffin_david goff_tableau fi,david goffin,0.06867546272956256
59,goffin_david goff_tableau fi,tableau final,0.026615511994809563
59,goffin_david goff_tableau fi,tour,0.026018258399545642
59,goffin_david goff_tableau fi,break,0.02313990914123552
59,goffin_david goff_tableau fi,qualifications,0.02264546886864654
59,goffin_david goff_tableau fi,tournoi,0.020719048699841022
59,goffin_david goff_tableau fi,roland garros,0.01992383821876561
59,goffin_david goff_tableau fi,garros,0.019909332172487443
59,goffin_david goff_tableau fi,challenger,0.019349365317959524
60,liste_voix liste_résultats,liste,0.18552191205947582
60,liste_voix liste_résultats,voix liste,0.12028105057783167
60,liste_voix liste_résultats,résultats,0.07581670541642622
60,liste_voix liste_résultats,derrière liste,0.07117535349288047
60,liste_voix liste_résultats,bureaux dépouillés,0.0708850921613728
60,liste_voix liste_résultats,suit voix,0.0708850921613728
60,liste_voix liste_résultats,devant liste,0.07060376716645057
60,liste_voix liste_résultats,tête voix,0.07006583806167135
60,liste_voix liste_résultats,voix devant,0.06955782342161988
60,liste_voix liste_résultats,voix résultats,0.06880284170978446
